x7q06my8,76rj2e18,AiRace Speed,rklz6r2n,None,None,All Normal Levels,2
x7q06my8,76rxm0v6,1942: Joint Strike,wkp3yyw2,None,None,Any%,2
x7q06my8,46w3n071,-SPROUT-,xk9vexyd,None,None,any%,3
x7q06my8,76rj2e18,AiRace Speed,ndx0x5dq,None,None,All Bonus Levels,3
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,n93mk2d0,Level 1,Complete Stage,3
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,z98mprwl,Level 2,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,rdnq35dm,Level 3,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,ldy3qp93,Level 4,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,gdryrewz,Level 5,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,nwl20odv,Level 7,Complete Stage,3
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,yweq0lwl,Level 8,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,69z87x91,Level 9,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,r9g76j92,Level 10,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,o9xx639l,Level 11,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,495mpmwp,level 13,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,rdqnyodx,Level 14,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,5d72pqwy,Level 15,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,kwjv00wg,Level 16,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,owo38jw6,Level 17,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,xd14pzdo,Level 18,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,ewp8ny9n,Bonus 1,Complete Stage,3
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,y9m20zd5,Bonus 2,Complete Stage,1
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,5wkq0vw4,Bonus 3,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,5924m7w6,Bonus 4,Complete Stage,3
x7q06my8,m1z3o3d0,Empire Earth,z27v1520,None,None,Greek Campaign,2
x7q06my8,o6g935d2,The Lost Vikings 2,5dw8z50d,ldy2xrjw,3-2,Single Levels,2
x7q06my8,o6g935d2,The Lost Vikings 2,5dw8z50d,5d78115w,1-1,Single Levels,2
x7q06my8,o6g935d2,The Lost Vikings 2,5dw8z50d,5925k6g9,5-6,Single Levels,2
x7q06my8,o6g935d2,The Lost Vikings 2,5dw8z50d,xd1xmzq9,5-2,Single Levels,2
x7q06my8,o6g935d2,The Lost Vikings 2,5dw8z50d,69zz5l69,3-6,Single Levels,2
x7q06my8,o6g935d2,The Lost Vikings 2,5dw8z50d,owoyjjv9,1-2,Single Levels,2
x7q06my8,k6qqom6g,Heroes of the Storm,zdnrw0q2,None,None,Support%,3
dx3d1e8l,4d7900r1,Jazz Jackrabbit (GBA),vdo3q8vd,None,None,Any%,1
dx3d1e8l,9d38q3y1,Teenage Mutant Ninja Turtles: Shredder's Revenge,wdm7nm5d,None,None,Legacy% Co-op,1
dx3d1e8l,9d38q3y1,Teenage Mutant Ninja Turtles: Shredder's Revenge,wdm7nm5d,None,None,Legacy% Co-op,1
dx3d1e8l,9d38q3y1,Teenage Mutant Ninja Turtles: Shredder's Revenge,wdm7nm5d,None,None,Legacy% Co-op,2
dx3d1e8l,pdvzjjk6,Bishoujo Senshi Sailor Moon S (Game Gear),xk9njn42,None,None,Sailor moon,2
dx3d1e8l,pdvzjjk6,Bishoujo Senshi Sailor Moon S (Game Gear),z27o3o0d,None,None,Chibiusa,2
dx3d1e8l,o1yj9nr1,Beavis and Butt-Head (GB),zd3vv882,None,None,Any% Glitchless,5
dx3d1e8l,o1y9kl26,Deadeus,xd1vg77d,None,None,All endings glitchless,2
dx3d1e8l,o6gnwlx1,Super Squidlit,ndx3pg5d,None,None,Beat the Game,2
dx3d1e8l,kdkz8zld,Jill of the Jungle,jdr7lx52,None,None,Any%,12
dx3d1e8l,j1neojl1,Hugo III: Jungle of Doom!,xd143o8d,None,None,Any%,3
dx3d1e8l,j1neojl1,Hugo III: Jungle of Doom!,zd3ol4nd,None,None,100%,2
dx3d1e8l,3dx2p8g1,Red Bow,xk9r6x6k,None,None,Any%,2
dx3d1e8l,pdvz95o6,Squidlit,9d8xoqw2,None,None,Pacifist%,4
dx3d1e8l,o6g0vxd2,Bram Stoker's Dracula (GB),jdro155d,None,None,Beat the Game,8
dx3d1e8l,3dxkk51y,Super Mario Land 2: 6 Golden Coins,z27oygd0,None,None,Any% Glitchless,128
dx3d1e8l,76rpkl18,Sumo Fighter,9kvjqy0k,None,None,Beat the Game,3
dx3d1e8l,j1neygl1,Prophecy: Viking Child,5dw7plgk,None,None,Beat the Game,2
dx3d1e8l,pd0w9331,Kirby's Dream Land Advance,82415le2,None,None,Any%,3
dx3d1e8l,m1zjq506,Jankenman,xk9ne1y2,None,None,any%,9
dx3d1e8l,v1pk4zd8,Year Walk,wdm4wped,None,None,Year Walk ending,2
dx3d1e8l,v1pk4zd8,Year Walk,vdoqo76k,None,None,Box ending,2
dx3d1e8l,k6q4m3xd,Genki Bakuhatsu Ganbaruger,wkpov4j2,None,None,Any%,4
dx3d1e8l,369p4431,DMG Deals Damage,9kvom682,None,None,Beat the Game,3
dx3d1e8l,j1l7zvdg,Who Framed Roger Rabbit (GB),5dw1nnkg,None,None,Beat The Game,4
dx3d1e8l,m1mxovk6,Venture Kid,rklvy3wd,None,None,Classic - Good Ending,6
dx3d1e8l,pdvz95o6,Squidlit,8241nzg2,None,None,Any%,6
dx3d1e8l,pd0vl26e,Fist of the North Star (GB),jdrpy3g2,None,None,Any%,6
dx3d1e8l,j1lqqj6g,Pokémon Snap,xk9nn620,None,None,Any%,137
dx3d1e8l,pdv78vdw,Salt and Sanctuary,wk6no1q2,None,None,Any%,21
dx3d1e8l,46w3e8n1,Titus the Fox (GB),9kv7w8ek,None,None,Hard,2
dx3d1e8l,46w3e8n1,Titus the Fox (GB),jdregexk,None,None,Easy,4
dx3d1e8l,pdvz95o6,Squidlit,w20w94vd,None,None,All Bosses,11
dx3d1e8l,w6jllrxd,Rolan's Curse,9d86e832,None,None,Any%,7
dx3d1e8l,pdv4ovdw,Bishoujo Senshi Sailor Moon R (GB),82467ygd,None,None,Any% (Arcade),16
dx3d1e8l,yd4o0rk1,Rubble Saver II,z27o7z4d,None,None,Beat the Game,3
dx3d1e8l,46w394n1,Mr. Chin's Gourmet Paradise,vdo33q1d,None,None,1 Loop,6
dx3d1e8l,yd4kv56e,Trip World,7kj1rgk3,None,None,Beat the Game,26
dx3d1e8l,m1mxoj62,Super Mario Land,02q8py2y,None,None,Any%,141
dx3d1e8l,46wmn9dr,Penguin Wars,zdnr13x2,None,None,Beat the Game,8
dx3d1e8l,pdv4ovdw,Bishoujo Senshi Sailor Moon R (GB),82467ygd,None,None,Any% (Arcade),3
dx3d1e8l,w6j42e6j,Trax,n2yqny8k,None,None,Any%,11
dx3d1e8l,9dowxle1,Crayon Shin-Chan 2: Dai Maou no Gyakushu,wkpoz8g2,None,None,Beat the Game,6
dx3d1e8l,kdk232dm,Kid Niki GB,mkeow5nd,None,None,Any%,4
dx3d1e8l,76rxwq46,Crayon Shin-chan 2: Ora to Wanpaku Gokko da zo,zd3669nd,None,None,Any%,3
dx3d1e8l,268e3l76,Crayon Shin-chan: Ora to Shiro wa Otomodachi da yo,xd1eey82,None,None,Any%,4
dx3d1e8l,m1mxn9k6,Alleyway,xk9g9z4d,None,None,Top Score,20
dx3d1e8l,76rx3e56,Disney's Mulan (GB),zd37xjv2,None,None,Beat the Game,6
dx3d1e8l,nd2exrd0,Hello Kitty no Hanabatake,zd36lndn,None,None,Any%,14
dx3d1e8l,76rx34v6,Drag Strip,zdn4z7ek,None,None,Best Time,1
dx3d1e8l,o1y5qkdq,Castlevania II: Belmont's Revenge,jdr3qgd6,None,None,Any% [US/EU],25
dx3d1e8l,4d79jz17,Strider (NES),wdmw8x2q,None,None,Any%,147
dx3d1e8l,o6glzwod,Doraemon: Taiketsu Himitsu Dougu!!,9d86vx62,None,None,Beat the Game,7
dx3d1e8l,om1mkxd2,Kirby's Adventure,rklg9ndn,None,None,Any% No Major Glitches,54
dx3d1e8l,o1y33v6q,Sesame Street Countdown,z27gvo42,None,None,Any% Run,9
dx3d1e8l,om1m3625,Super Mario Bros.,wdmz042q,None,None,Warpless,295
dx3d1e8l,m9do0odp,Kirby's Dream Land,mke4e6x2,None,None,All Items (Extra),4
dx3d1e8l,2689851p,Mickey's Dangerous Chase,7kj85zd3,None,None,Any%,11
dx3d1e8l,m1mxv7j6,Amazing Spider-Man (GB),zd360end,None,None,Beat the Game,7
dx3d1e8l,w6jmm26j,Cuphead,82481pmk,None,None,Legacy Version,105
dx3d1e8l,9d3gz96l,Cliffhanger (GB),02qoq0zk,None,None,Beat the Game,4
dx3d1e8l,nd2zled0,Mickey's Ultimate Challenge (SNES/GENS),9kvpj88k,None,None,Any% Cake Mode,20
dx3d1e8l,46wvy3dr,Ghoul School,9d8p5q3k,None,None,Any%,43
dx3d1e8l,268mkydp,Urban Champion,z277p602,None,None,Any%,33
dx3d1e8l,4d7ny367,The Powerpuff Girls - Paint the Townsville Green,xd1gnwd8,None,None,Any%,3
dx3d1e8l,46wrxq1r,Shaq Fu (GB),02qm1pdy,None,None,Any%,12
dx3d1e8l,yd49ek1e,The Jetsons: Robot Panic,q258q182,None,None,Any%,8
dx3d1e8l,om1mkxd2,Kirby's Adventure,ndx8erkq,None,None,100% No Major Glitches,22
dx3d1e8l,ldeg9e13,Fisher-Price: Firehouse Rescue,jdrqyzgk,None,None,100%,16
dx3d1e8l,2680g51p,Amazing Tater,vdo43r62,None,None,Puzzle Mode (Easy),4
dx3d1e8l,kdkw02dm,Contra: The Alien Wars,7dg51pp2,None,None,Easy,6
dx3d1e8l,j1lqme6g,Bible Adventures,xk9rogk0,None,None,Baby Moses,15
dx3d1e8l,v1p0x468,Kwirk,jdrp1q52,None,None,Going up,11
dx3d1e8l,y65q376e,Caveman Games,zdnwq3xd,None,None,All WRs,4
user_id,game_id,game_name,category_id,category_name,level_id,level_name,position
x7q06my8,k6qqom6g,Heroes of the Storm,9kv938j2,ewppp5zw,Garden of Terror,Custom 1v0,1
x7q06my8,k6qqom6g,Heroes of the Storm,9kv938j2,5wk22lqw,Cursed Hollow,Custom 1v0,1
x7q06my8,o6g935d2,The Lost Vikings 2,5dw8z50d,5925kkg9,1-7,Single Levels,2
x7q06my8,o6g935d2,The Lost Vikings 2,5dw8z50d,xd4x1509,2-2,Single Levels,2
x7q06my8,o6g935d2,The Lost Vikings 2,5dw8z50d,rw6317nw,2-4,Single Levels,2
x7q06my8,o6g935d2,The Lost Vikings 2,5dw8z50d,29v2681d,2-1,Single Levels,2
x7q06my8,o6g935d2,The Lost Vikings 2,5dw8z50d,xd0x1e0d,2-3,Single Levels,2
x7q06my8,k6qqom6g,Heroes of the Storm,wkp3e002,None,None,Bruiser%,3
x7q06my8,k6qqom6g,Heroes of the Storm,9kv938j2,495jjnjw,Tomb of the Spider Queen,Custom 1v0,1
x7q06my8,k6qqom6g,Heroes of the Storm,9kv938j2,n930kvn9,Warhead Junction,Custom 1v0,1
x7q06my8,k6qqom6g,Heroes of the Storm,9kv938j2,o9xny06w,Volskaya Foundry,Custom 1v0,1
x7q06my8,k6qqom6g,Heroes of the Storm,9kv938j2,kwjyyrzw,Infernal Shrines,Custom 1v0,1
x7q06my8,k6qqom6g,Heroes of the Storm,9kv938j2,ywe8g47w,Hanamura Temple,Custom 1v0,1
x7q06my8,k6qqom6g,Heroes of the Storm,9kv938j2,owokkxyd,Battlefield of Eternity,Custom 1v0,1
x7q06my8,k6qqom6g,Heroes of the Storm,9kv938j2,592jjprw,Dragon Shire,Custom 1v0,4
x7q06my8,k6qqom6g,Heroes of the Storm,9kv938j2,xd4kyn2w,Industrial District,Custom 1v0,1
x7q06my8,k6qqom6g,Heroes of the Storm,mke48lx2,None,None,Melee Assassin%,3
x7q06my8,k6qqom6g,Heroes of the Storm,9kv938j2,rdq00q1w,Lost Cavern,Custom 1v0,1
x7q06my8,k6qqom6g,Heroes of the Storm,9kv938j2,5d777rvd,Towers of Doom,Custom 1v0,2
x7q06my8,k6qqom6g,Heroes of the Storm,9kv938j2,y9meez1d,Haunted Mines,Custom 1v0,1
x7q06my8,k6qqom6g,Heroes of the Storm,9kv938j2,xd042lxw,Silver City,Custom 1v0,1
x7q06my8,k6qqom6g,Heroes of the Storm,9d838y62,5d777rvd,Towers of Doom,5v5 Versus AI,1
x7q06my8,k6qqom6g,Heroes of the Storm,vdo1gx12,None,None,Healer%,4
x7q06my8,k6qqom6g,Heroes of the Storm,9kv938j2,z98jpygw,Braxis Holdout,Custom 1v0,7
x7q06my8,k6qqom6g,Heroes of the Storm,9d838y62,ldy35jk9,Braxis Outpost,5v5 Versus AI,2
x7q06my8,k6qqom6g,Heroes of the Storm,7dg630xk,None,None,Ranged Assassin%,6
x7q06my8,k6qqom6g,Heroes of the Storm,9kv938j2,29vyypn9,Blackheart's Bay,Custom 1v0,3
x7q06my8,k6qqom6g,Heroes of the Storm,9d838y62,o9xny06w,Volskaya Foundry,5v5 Versus AI,1
x7q06my8,k6qqom6g,Heroes of the Storm,wdm6ovxk,None,None,Tank%,4
x7q06my8,k6qqom6g,Heroes of the Storm,9d838y62,owokkxyd,Battlefield of Eternity,5v5 Versus AI,2
x7q06my8,k6qqom6g,Heroes of the Storm,9d838y62,ywe8g47w,Hanamura Temple,5v5 Versus AI,2
x7q06my8,k6qqom6g,Heroes of the Storm,9d838y62,xd100169,Sky Temple,5v5 Versus AI,1
x7q06my8,k6qqom6g,Heroes of the Storm,9d838y62,n930kvn9,Warhead Junction,5v5 Versus AI,1
x7q06my8,k6qqom6g,Heroes of the Storm,9d838y62,495jjnjw,Tomb of the Spider Queen,5v5 Versus AI,2
x7q06my8,k6qqom6g,Heroes of the Storm,9d838y62,29vyypn9,Blackheart's Bay,5v5 Versus AI,2
x7q06my8,k6qqom6g,Heroes of the Storm,9d838y62,z98jpygw,Braxis Holdout,5v5 Versus AI,1
x7q06my8,k6qqom6g,Heroes of the Storm,9d838y62,ewppp5zw,Garden of Terror,5v5 Versus AI,2
x7q06my8,k6qqom6g,Heroes of the Storm,9d838y62,592jjprw,Dragon Shire,5v5 Versus AI,2
x7q06my8,k6qqom6g,Heroes of the Storm,9d838y62,kwjyyrzw,Infernal Shrines,5v5 Versus AI,1
x7q06my8,k6qqom6g,Heroes of the Storm,9d838y62,29vzlj3d,Alterac Pass,5v5 Versus AI,2
x7q06my8,k6qqom6g,Heroes of the Storm,9kv938j2,ldy35jk9,Braxis Outpost,Custom 1v0,2
x7q06my8,k6qqom6g,Heroes of the Storm,9d838y62,5wk22lqw,Cursed Hollow,5v5 Versus AI,2
x7q06my8,k6qqom6g,Heroes of the Storm,9kv938j2,29vzlj3d,Alterac Pass,Custom 1v0,4
x7q06my8,k6qqom6g,Heroes of the Storm,9kv938j2,xd100169,Sky Temple,Custom 1v0,3
x7q06my8,268eoq56,Alien Spidy,9d84q87k,None,None,Forest,1
x7q06my8,m1mqokd2,Coffee Kid,9d8vl13k,None,None,Any%,2
x7q06my8,y65eoe6e,Doctor Who and the Warlord,wdmxm1ok,None,None,Any%,1
x7q06my8,o1y7541q,Doctor Who: The First Adventure,9kvorg82,None,None,Any%,2
x7q06my8,76rx34v6,Drag Strip,zdn4z7ek,None,None,Best Time,2
x7q06my8,76rx34v6,Drag Strip,zdn4z7ek,None,None,Best Time,2
x7q06my8,76rx34v6,Drag Strip,zdn4z7ek,None,None,Best Time,2
x7q06my8,9d3rexwd,The Fellowship of the Ring Software Adventure,w20yoyjk,None,None,Main Game,1
x7q06my8,9d3rexwd,The Fellowship of the Ring Software Adventure,w20yoyjk,None,None,Main Game,1
x7q06my8,46w3n071,-SPROUT-,9kv96n82,69z8p2g9,depths,any%,4
x7q06my8,46w3n071,-SPROUT-,9kv96n82,495mk53w,aether,any%,2
x7q06my8,46w3n071,-SPROUT-,9kv96n82,r9g7y4p9,hearth,any%,3
x7q06my8,m1mxjz36,Boxing,xk98lq62,None,None,Game 1 A/A [EMU],4
x7q06my8,76rj2e18,AiRace Speed,w20568dn,None,None,All Levels,2
x7q06my8,76rj2e18,AiRace Speed,rklz6r2n,None,None,All Normal Levels,2
x7q06my8,76rxm0v6,1942: Joint Strike,wkp3yyw2,None,None,Any%,2
x7q06my8,46w3n071,-SPROUT-,xk9vexyd,None,None,any%,3
x7q06my8,76rj2e18,AiRace Speed,ndx0x5dq,None,None,All Bonus Levels,3
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,n93mk2d0,Level 1,Complete Stage,3
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,z98mprwl,Level 2,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,rdnq35dm,Level 3,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,ldy3qp93,Level 4,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,gdryrewz,Level 5,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,nwl20odv,Level 7,Complete Stage,3
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,yweq0lwl,Level 8,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,69z87x91,Level 9,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,r9g76j92,Level 10,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,o9xx639l,Level 11,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,495mpmwp,level 13,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,rdqnyodx,Level 14,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,5d72pqwy,Level 15,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,kwjv00wg,Level 16,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,owo38jw6,Level 17,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,xd14pzdo,Level 18,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,ewp8ny9n,Bonus 1,Complete Stage,3
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,y9m20zd5,Bonus 2,Complete Stage,1
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,5wkq0vw4,Bonus 3,Complete Stage,2
x7q06my8,76rj2e18,AiRace Speed,vdon9ykp,5924m7w6,Bonus 4,Complete Stage,3
x7q06my8,m1z3o3d0,Empire Earth,z27v1520,None,None,Greek Campaign,2
x7q06my8,o6g935d2,The Lost Vikings 2,5dw8z50d,ldy2xrjw,3-2,Single Levels,2
x7q06my8,o6g935d2,The Lost Vikings 2,5dw8z50d,5d78115w,1-1,Single Levels,2
x7q06my8,o6g935d2,The Lost Vikings 2,5dw8z50d,5925k6g9,5-6,Single Levels,2
x7q06my8,o6g935d2,The Lost Vikings 2,5dw8z50d,xd1xmzq9,5-2,Single Levels,2
x7q06my8,o6g935d2,The Lost Vikings 2,5dw8z50d,69zz5l69,3-6,Single Levels,2
x7q06my8,o6g935d2,The Lost Vikings 2,5dw8z50d,owoyjjv9,1-2,Single Levels,2
x7q06my8,k6qqom6g,Heroes of the Storm,zdnrw0q2,None,None,Support%,3
o86r2r38,w6j75n46,Bounce Mastery,xk9969yk,None,None,Glitchless,1
o86r2r38,w6j75n46,Bounce Mastery,7kj7ylxk,None,None,Any%,1
o86r2r38,4d7nmv36,Captain Pronin: One Against All,5dwx14l2,None,None,Play against Pronin,1
o86r2r38,4d7nmv36,Captain Pronin: One Against All,mke7x962,None,None,Play for Pronin,1
o86r2r38,kdkm9gx1,Cryohazard,7dg7n4ld,69zg854w,A Workaholic's Curse,Ending,1
o86r2r38,kdkm9gx1,Cryohazard,vdon8m9k,None,None,All Endings,1
o86r2r38,kdkm9gx1,Cryohazard,7dg7n4ld,yweeqy4w,The Corporate Cog,Ending,1
o86r2r38,kdkm9gx1,Cryohazard,7dg7n4ld,nwlj25g9,Flip Your Desk,Ending,1
o86r2r38,kdkm9gx1,Cryohazard,7dg7n4ld,r9gg7l29,A Telekinetic Escape,Ending,1
o86r2r38,kdkm9gx1,Cryohazard,7dg7n4ld,o9xexg7w,An Explosive Escape,Ending,1
o86r2r38,j1lqxwe6,Bullet Runner,jdzo03g2,None,None,Any%,1
o86r2r38,w6j75oe6,Atomium,wkpre0w2,None,None,Stamina Mode,1
o86r2r38,w6j75oe6,Atomium,wdm7ovod,None,None,Any %,1
o86r2r38,9d38j5y1,Submarine Attack,w205y9vd,None,None,Beat The Game,1
o86r2r38,pdv2n5k6,Socks the Cat Rocks the Hill,w20ngz8d,None,None,Any%,1
o86r2r38,m1zwqm10,SHIFT: Freedom!,z2791z5d,rdn145q9,SHIFT 1 Level Pack,Completion,1
o86r2r38,m1zwqm10,SHIFT: Freedom!,z2791z5d,ldyzlekw,SHIFT 2 Level Pack,Completion,1
